ocid,start_date,end_date,co2_pm
ocds-0c46vo-0001-28785155-eb2f-4de2-b18c-1e8ba06c57d1,2017-04-29,2022-04-18,1.3071639669421489
ocds-0c46vo-0001-09750e82-a01a-4746-80fd-c9fb12d06750,2017-04-30,2021-04-29,0.10250011232876713
ocds-0c46vo-0001-27cc102c-2fbb-4e37-b475-de015574bfef,2017-05-01,2021-04-30,472.50051780821923
ocds-0c46vo-0001-63b0c07f-ad29-4697-8ea5-5f3802dd6ceb,2017-05-01,2022-04-30,0.002833336438356165
ocds-0c46vo-0001-fdae5753-0576-465b-a1bb-55c889782ad6,2017-05-01,2021-04-30,0
ocds-0c46vo-0001-29e05959-c665-4921-9245-804d7824815d,2017-05-01,2022-04-30,0
ocds-0c46vo-0001-f1a8240b-dfc0-4c31-919f-a3a2f4520ad8,2017-05-01,2021-04-30,0.066408172776
ocds-0c46vo-0001-44d9f316-472b-46cb-96e6-d8a9946a1430,2017-05-01,2023-04-28,0.1737699954296161
ocds-0c46vo-0001-58528784-2955-4557-a850-eb8debb16632,2017-05-01,2021-04-30,0.21400273452328766
ocds-0c46vo-0001-9fa0dde7-2ba2-4cc3-8217-c9055226b83b,2017-05-01,2022-04-30,4.500004931506849
ocds-0c46vo-0001-9e2b9b2f-8595-49ac-8a7f-6ad9d4dd7384,2017-05-01,2021-07-01,0.07208398175558475
ocds-0c46vo-0001-ccd8d497-b2dd-4323-9c3f-f63c2589e480,2017-05-01,2022-04-30,1.000001095890411
ocds-0c46vo-0001-c70c093f-887f-4cac-a639-9efa28e2bc91,2017-05-01,2021-04-30,0.023240650469178083
ocds-0c46vo-0001-85802570-d486-4da2-a72b-84b752be8ca4,2017-05-01,2022-03-31,0.3973329284690808
ocds-0c46vo-0001-8b4c9a3a-e1be-422c-8151-e7806e48c685,2017-05-02,2022-04-30,4.202307236842105
ocds-0c46vo-0001-904d20cf-d0fd-4a0e-b2f6-e6607088f8c1,2017-05-05,2021-05-09,0.3053919729010239
ocds-0c46vo-0001-29596b45-e1e4-4167-85ab-c1aeb0eadda5,2017-05-05,2021-04-30,0.3871854050815385
ocds-0c46vo-0001-cbf281dd-031f-4b23-abd8-073cfce166c1,2017-05-08,2022-05-07,0.0172943522860274
ocds-0c46vo-0001-ec3cb799-7a41-4448-9680-45b4f2a4226f,2017-05-10,2022-06-30,0.2916891848694726
ocds-0c46vo-0001-252874b4-a6d6-407f-bcda-2b020008d1a8,2017-05-12,2021-05-11,0.16368767938356166
ocds-0c46vo-0001-db49763c-6ca8-4b61-ae48-148259c6f73a,2017-05-15,2021-05-14,0.06666673972602741
ocds-0c46vo-0001-445764b9-a27e-4d92-9666-c328f8dc6540,2017-05-15,2021-05-14,0.06666673972602741
ocds-0c46vo-0001-7c8e0303-d9fc-4d67-af49-4400e686eb6a,2017-05-18,2022-05-17,0.10833345205479453
ocds-0c46vo-0001-745ee0de-ff74-459c-b38b-c20aa15a999c,2017-05-19,2022-05-19,0.012493168127053669
ocds-0c46vo-0001-59402fbf-4d2f-4817-a856-b49cce5d1e63,2017-05-22,2021-05-14,3.3493957329662765
ocds-0c46vo-0001-60f8d47e-b5a6-43ee-a755-8d17cf8d2cdc,2017-05-22,2021-05-21,0.14915516345753427
ocds-0c46vo-0001-01dc902c-8bc0-4f37-9654-90926a04ba6d,2017-05-25,2022-05-24,0.09063343265753425
ocds-0c46vo-0001-65c14adf-ed8d-4ae5-a804-83888a7afbd6,2017-05-29,2021-05-28,25.000027397260276
ocds-0c46vo-0001-e6059b06-966b-4ca2-92bc-2b80750e9384,2017-05-31,2024-05-30,0.00618806103286385
ocds-0c46vo-0001-980c8f0e-ab1f-4000-b3ea-ddd1527f0566,2017-05-31,2022-05-30,0.12900014136986301
ocds-0c46vo-0001-54196ce0-4bc3-45fb-87b4-60d88cc84bba,2017-06-01,2022-05-31,0.4800005260273973
ocds-0c46vo-0001-311a5603-0c87-4943-bca6-f9ed54dd353a,2017-06-01,2021-04-30,1.6240687263820854
ocds-0c46vo-0001-5aca8cbe-b87a-480b-8c08-042b7e996db2,2017-06-01,2021-05-31,0.9583343835616439
ocds-0c46vo-0001-affafcdb-3c49-4ccf-95b1-adb300927abe,2017-06-01,2022-05-31,0.023333358904109588
ocds-0c46vo-0001-365ed81f-5ce6-421b-a8e0-d4927b3e0359,2017-06-01,2027-05-31,0.8276171627970419
ocds-0c46vo-0001-ab8f5dd2-a971-4d23-ad76-78b555efc964,2017-06-01,2027-05-31,0.6269527527148726
ocds-0c46vo-0001-b20ed132-f02b-4206-8adb-b84d849dc9d3,2017-06-01,2022-05-31,0
ocds-0c46vo-0001-c89c61ef-d939-4ceb-8c20-3b1affb9d485,2017-06-01,2022-05-31,0.0593600900520822
ocds-0c46vo-0001-eb07914f-cd33-410a-a7a2-c86adc4c8cf0,2017-06-01,2022-05-31,1.1200012273972604
ocds-0c46vo-0001-d2f62766-80d6-4e4e-8866-c8f3705fa1aa,2017-06-01,2022-05-31,2.0833356164383563
ocds-0c46vo-0001-db9e7f5d-1a1c-4224-858a-cceacbb49c3d,2017-06-01,2021-06-01,12.491457905544147
ocds-0c46vo-0001-a4809db8-dbcf-47c9-8ba2-63d9497e72b8,2017-06-01,2021-07-01,0.12021144964587527
ocds-0c46vo-0001-53861aac-3c15-4ce7-b8be-20f421b1c86b,2017-06-01,2022-05-31,0.0593600900520822
ocds-0c46vo-0001-348af256-5e93-4b31-971f-8287d40d8efe,2017-06-01,2022-05-31,6.250006849315069
ocds-0c46vo-0001-09baec29-48bd-4a7a-b055-06abe097bc4a,2017-06-05,2022-06-04,0.03283336931506849
ocds-0c46vo-0001-3f09ab32-3bae-40f2-ae83-3101c36e5397,2017-06-05,2021-05-31,0.46063752403846153
ocds-0c46vo-0001-569c374d-160a-4506-8a2b-47eaaf2b4c55,2017-06-12,2021-04-30,1.5444304654442877
ocds-0c46vo-0001-12f60698-4ff4-40a7-91e8-1dc4ab7275a2,2017-06-12,2023-02-01,1233.4644101889628
ocds-0c46vo-0001-61d1bbd2-00b5-4fcf-a6c7-2d5619485e6c,2017-06-13,2021-04-30,1.5455203952011292
ocds-0c46vo-0001-849482a0-d011-4c0e-a1d1-fb533ad6d2a3,2017-06-13,2021-04-30,1.5455203952011292
ocds-0c46vo-0001-12ffea0a-4f6e-4324-a87e-f0bc9696801a,2017-06-14,2021-06-13,0.006937507602739727
ocds-0c46vo-0001-df180dd8-f4b7-4992-b2d8-f215ffa4fba3,2017-06-14,2027-06-13,4.998635990139688
ocds-0c46vo-0001-6e95ca09-4ad9-4e82-a3fe-4395428226b4,2017-06-19,2028-11-30,7.273242467718794
ocds-0c46vo-0001-2cf8cf6a-939f-46fa-a053-7a61b1d10536,2017-06-19,2022-06-18,2.5000027397260274
ocds-0c46vo-0001-d8f681aa-dd36-4674-9f06-d938acc72606,2017-06-21,2021-06-20,0.16368767938356166
ocds-0c46vo-0001-021ee92d-7b70-4d42-8361-98ca225a3aaf,2017-06-25,2022-06-24,65.22298205716228
ocds-0c46vo-0001-89b235c5-7299-41c5-a8c7-6bfe3622f297,2017-06-25,2022-06-24,54.000059178082196
ocds-0c46vo-0001-d019b849-0483-4ab9-95cd-a225cb2ed2b8,2017-06-25,2022-06-24,16.586797985626276
ocds-0c46vo-0001-23a94fcf-b861-4dc9-b93e-aced05f9a274,2017-06-26,2021-07-30,9.16133425385418
ocds-0c46vo-0001-e7dc69b1-3778-45bc-a650-d612d5f067a7,2017-06-30,2022-06-29,0
ocds-0c46vo-0001-beb3eefe-b598-4971-8705-8b6a9b35c7fa,2017-07-01,2021-06-30,1.187501301369863
ocds-0c46vo-0001-724c873d-023f-48c7-a351-e7ff5c940ccc,2017-07-01,2021-06-30,8.750009589041097
ocds-0c46vo-0001-b0e26a0a-84ea-46c4-b23c-3d88e3711505,2017-07-01,2022-06-30,2.798953067342466
ocds-0c46vo-0001-e1ec29f2-7380-42ca-8a1f-d8a096f2ce74,2017-07-01,2022-06-30,0.0759375832191781
ocds-0c46vo-0001-8cbeeba8-58e9-4864-9768-6f4da50bef05,2017-07-01,2022-06-30,0.000014000015342465755
ocds-0c46vo-0001-d659306e-136e-4136-9558-698413906265,2017-07-01,2021-06-30,0.11145762214520549
ocds-0c46vo-0001-53442cb5-1c0d-4e68-95f8-008d28348d35,2017-07-01,2021-06-30,0.6250006849315068
ocds-0c46vo-0001-af0e4d8d-5bf5-4ead-9f58-64f877da13ab,2017-07-01,2022-06-30,4.841785306060274
ocds-0c46vo-0001-f2f0dd8b-b44c-48ab-b34c-aa1dad47713a,2017-07-01,2027-06-30,53.887712480964666
ocds-0c46vo-0001-9798a356-8c01-4b25-92d6-f854afd32bef,2017-07-01,2021-03-31,1.1757865332359387
ocds-0c46vo-0001-c140d447-6626-44e4-80be-980b654af316,2017-07-01,2023-06-30,0.059350620597260276
ocds-0c46vo-0001-8bb8fe37-c3f1-41b8-87f7-b4fea0b7c3cf,2017-07-03,2021-07-02,0.9375010273972604
ocds-0c46vo-0001-62cfc1a2-b9bb-4008-bada-92a87697777a,2017-07-03,2022-07-02,0.9500010410958905
ocds-0c46vo-0001-4d70b7c8-bcd3-406d-bb7c-f6bbf942994c,2017-07-03,2022-07-02,5.206857706139178
ocds-0c46vo-0001-57bd4391-1783-4c26-986e-9292ad76c777,2017-07-04,2021-07-03,3.7500041095890415
ocds-0c46vo-0001-162a4aeb-eeb1-4e9f-b496-633c5b765066,2017-07-05,2022-07-04,0.02147385686630137
ocds-0c46vo-0001-3d96dbde-9756-49e6-97d9-46131e1b97b3,2017-07-05,2021-06-30,3.1117487732271427
ocds-0c46vo-0001-e83b1a49-8f13-49b9-af2e-9b111d1635d1,2017-07-05,2021-07-01,0.052002745161290324
ocds-0c46vo-0001-5b9f5074-bdf0-43d6-852c-61fb31a372f8,2017-07-10,2021-07-30,1.572560231116813
ocds-0c46vo-0001-d41b2c4b-46aa-47f6-8a18-5fce8a5c8b73,2017-07-10,2022-07-30,11.858756224485374
ocds-0c46vo-0001-41bbac86-84d8-4b78-a894-ba59c9abc24e,2017-07-10,2021-07-09,0.04791671917808219
ocds-0c46vo-0001-1d54c214-26ec-4522-a4ce-9859a6bf4e54,2017-07-11,2021-07-11,0.14573367556468173
ocds-0c46vo-0001-b5b01b86-4ed8-40f6-8b1f-7dba28dbf37b,2017-07-13,2021-02-12,0.01625319847328244
ocds-0c46vo-0001-74054f43-4324-4c6c-b501-f2ec06351eb2,2017-07-17,2021-08-31,1.6157609561752988
ocds-0c46vo-0001-602cf7d7-c6cb-409d-a1af-9b00b10daf01,2017-07-17,2021-07-16,6.927090924657534
ocds-0c46vo-0001-e0678805-b583-46e9-bb62-19e33bd1679d,2017-07-17,2021-07-16,0.6298956902958904
ocds-0c46vo-0001-3811e32a-ce0a-4f8d-8ec6-a15df560ba85,2017-07-20,2027-05-03,0
ocds-0c46vo-0001-90255a6f-335b-474b-97b4-a2138f7ad219,2017-07-21,2022-07-21,0.27484969879518073
ocds-0c46vo-0001-664327ad-7d67-4bad-920e-3338b4f9ec04,2017-07-21,2021-03-31,33.821386212008896
ocds-0c46vo-0001-21bf7c18-f13f-4f01-899b-bc45041c7183,2017-07-22,2022-07-21,10.00001095890411
ocds-0c46vo-0001-94637b8e-a123-41d5-8d9b-b6d9fc6afc68,2017-07-24,2021-07-23,0.0897938484041096
ocds-0c46vo-0001-a6ad9541-6346-401c-92f8-41f48bf6f2f7,2017-07-24,2022-07-23,1.1666679452054796
ocds-0c46vo-0001-eaf5ea19-dff5-47b6-b878-7c216fc0d6be,2017-07-24,2021-07-22,0.012508581220013708
ocds-0c46vo-0001-cac86fb3-6009-4420-b48c-662b0fef5745,2017-07-25,2024-07-23,0.6990483851272016
ocds-0c46vo-0001-3cd7cda2-e039-49c6-8b57-da34416b859e,2017-07-26,2022-07-25,1.7902659619331507
ocds-0c46vo-0001-56ac8135-b66b-4f28-a05d-2ab3c9503429,2017-07-27,2022-07-26,0.1666668493150685
ocds-0c46vo-0001-b8b60ce5-ee97-4e47-b75f-3639dbb88062,2017-07-28,2021-03-01,0.8624247256097561
ocds-0c46vo-0001-48150533-830e-43a5-b335-b11349cd2b6a,2017-07-31,2021-07-30,0.016666684931506852
ocds-0c46vo-0001-372ffbe6-3992-4bf6-bc51-1b5a4009bdc7,2017-07-31,2021-07-30,0.0450000493150685
ocds-0c46vo-0001-1c1d89eb-8f6d-48b7-8ecb-3debd2630e39,2017-07-31,2027-07-30,1.5829013968775678
ocds-0c46vo-0001-498b210e-7a5b-4276-94be-a7c7087645cf,2017-07-31,2022-07-30,0.3024856648241096
ocds-0c46vo-0001-f384c501-93ce-4ac0-b7f4-d8e530380c78,2017-08-01,2022-07-31,0.8750849589961645
ocds-0c46vo-0001-af495e8c-db58-4ddc-a7f8-1c25785bd197,2017-08-01,2022-07-31,0.45000049315068497
ocds-0c46vo-0001-2472b355-79eb-44cc-a057-12fefa14753a,2017-08-01,2021-07-31,0.48750053424657536
ocds-0c46vo-0001-5d58a206-686f-47f1-a185-bddd72b0a0ca,2017-08-01,2022-11-01,126.45198125202295
ocds-0c46vo-0001-b75c5620-8e71-42e9-833c-b933f85fdc98,2017-08-01,2021-07-31,0.08333342465753425
ocds-0c46vo-0001-2c5cf551-e43e-479c-8441-ab4cc6c8cb78,2017-08-01,2022-07-31,25.20002761643836
ocds-0c46vo-0001-36b63c77-f3cc-425a-8c40-f103f641f849,2017-08-01,2021-07-31,0.048967595329726034
ocds-0c46vo-0001-cc33bf43-a652-4e06-8880-d9cb1e9f5735,2017-08-01,2021-07-31,0.00000002083335616438356
ocds-0c46vo-0001-1da77089-4521-4153-8c62-21a77227927e,2017-08-01,2022-07-31,2.6083890751721097
ocds-0c46vo-0001-33696887-8b2c-407d-92f5-69ca543a3f84,2017-08-01,2022-07-31,0.027440030071232878
ocds-0c46vo-0001-7c38b03a-97df-4286-b3f0-7c065ee59d92,2017-08-01,2022-07-31,1.7000018630136986
ocds-0c46vo-0001-73919c62-a736-42b3-86eb-35efae12293e,2017-08-01,2024-07-31,0.21206009154929575
ocds-0c46vo-0001-383f0820-025b-476b-a5d0-a0ffec62cac7,2017-08-01,2022-07-31,0.13500014794520548
ocds-0c46vo-0001-bf146c3c-abfa-4992-bd12-d8ce3aa5b50d,2017-08-01,2021-01-31,14.268975762314309
ocds-0c46vo-0001-f791bf97-0d5f-4b21-aa60-558c3350b7ab,2017-08-01,2022-07-31,0.2840003112328767
ocds-0c46vo-0001-4bfd02ad-59d7-4e5d-aac4-52e8e006ee05,2017-08-01,2021-08-01,0.008327638603696098
ocds-0c46vo-0001-fd16e13a-7a2c-4bab-9bfb-12f5f400bb04,2017-08-01,2022-03-31,0.044651644157369344
ocds-0c46vo-0001-22ee476c-a3be-443f-a3f6-0dd7a84a327e,2017-08-01,2022-07-31,2.4565126920657536
ocds-0c46vo-0001-a28fad19-8e15-4236-86ee-bcb0a573bfdf,2017-08-02,2021-08-01,0.030614950217260278
ocds-0c46vo-0001-48d46664-993c-4a0a-92b2-6b88e8bde3c9,2017-08-02,2021-07-31,0.006884723103495544
ocds-0c46vo-0001-2788656a-ed7e-43fc-b616-c92c02883129,2017-08-03,2021-10-17,0.13077703532560547
ocds-0c46vo-0001-48cab8c7-1dce-4bba-837d-c1a4deaa2880,2017-08-07,2022-08-06,0.13083347671232876
ocds-0c46vo-0001-457fdd49-6eb7-4b41-b836-b780731e4927,2017-08-07,2022-08-06,0.180000197260274
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-cd4f83ec-5e62-46c5-a803-73afa36ae7a9,2017-08-09,2023-08-08,1000.0010958904109
ocds-0c46vo-0001-a967ecc9-d44b-402f-b58d-01c21f2751ab,2017-08-10,2022-08-09,0.08333342465753425
ocds-0c46vo-0001-d65d54b1-6684-46c4-924d-ad351b655348,2017-08-14,2021-08-13,0.4810005271232877
ocds-0c46vo-0001-6d54a675-0d09-4cb0-9fbe-fd969b0e25f5,2017-08-14,2022-08-13,0.008800009643835618
ocds-0c46vo-0001-6497ee1a-b1ce-43f8-95d1-792f4282c39c,2017-08-14,2022-08-12,0.2501373355263158
ocds-0c46vo-0001-e556d384-b1b3-440b-a42c-dc3ddbacc341,2017-08-14,2022-08-13,0.08850009698630136
ocds-0c46vo-0001-717fc823-fdc7-4c90-8e58-20e118fa1e9a,2017-08-17,2030-05-01,0.585955999847599
ocds-0c46vo-0001-ca6a9164-daae-48d1-a281-fe35f247e2fb,2017-08-17,2021-08-31,7.768854107023729
ocds-0c46vo-0001-bd1f3195-43ad-420a-bce4-b86e358314c8,2017-08-20,2023-07-31,0.31894242690925845
ocds-0c46vo-0001-8c556fc8-357e-485f-afb7-cabaac4639fd,2017-08-21,2021-08-21,4.684296714579055
ocds-0c46vo-0001-5d75786a-96ba-4955-9b21-5de85407d828,2017-08-21,2021-08-20,6.562507191780822
ocds-0c46vo-0001-a4079899-569f-47e9-a2e4-6bcaa20f32fa,2017-08-21,2021-08-20,0.04812505273972603
ocds-0c46vo-0001-f96f3c4f-6d98-4a7d-93c4-bb4b5ff6f0e9,2017-08-31,2022-08-30,0.008083342191780822
ocds-0c46vo-0001-f6404193-8fc2-4aea-af9f-91c521b6f7f6,2017-09-01,2023-08-31,6.250006849315068
ocds-0c46vo-0001-fed1c9fd-bcf8-4e32-af69-2cceb880f5e5,2017-09-01,2021-07-30,3.3816213529411763
ocds-0c46vo-0001-11c08e59-2641-4540-98c8-690486490013,2017-09-01,2022-08-31,0.1567918384931507
ocds-0c46vo-0001-36a44be5-d0eb-438e-aff2-c54717930f5e,2017-09-01,2022-07-31,0.9170980315149834
ocds-0c46vo-0001-72d67bc8-2fb1-4816-8445-e5d9114b7e8a,2017-09-01,2022-08-01,0.5949811534261839
ocds-0c46vo-0001-db6f2d8a-c401-453f-a389-c205109d416f,2017-09-01,2021-07-23,11.651244295566505
ocds-0c46vo-0001-d70cbcc0-6f01-4bec-ab1d-411e9d7eff18,2017-09-01,2022-07-31,3.4296782429397994
ocds-0c46vo-0001-743196fc-7006-4aa2-a641-a51c561c82ab,2017-09-01,2022-08-31,0.005416672602739726
ocds-0c46vo-0001-0bd0140b-bcc2-4192-8e8f-78a7827b7687,2017-09-01,2021-08-31,1.2500013698630137
ocds-0c46vo-0001-c05b0b2d-d4bd-4b83-a85b-f95ee80b1f22,2017-09-01,2021-08-31,0.025000027397260274
ocds-0c46vo-0001-c55e993d-ea49-481b-aab8-e1950d0a1483,2017-09-01,2021-07-20,288.29368688293374
ocds-0c46vo-0001-fa2cc4c0-0caf-4410-8fbf-7f27996c7436,2017-09-01,2025-08-31,0.04718489251735707
ocds-0c46vo-0001-3fc5ea4e-acaf-40fd-a433-cf43bcea0d76,2017-09-01,2021-08-31,0.03750004109589041
ocds-0c46vo-0001-f7105f85-2e27-4fc2-b2d1-bd3ca23fa9fb,2017-09-01,2022-07-31,1.6412064758379932
ocds-0c46vo-0001-3ce6362c-481b-4c6e-a582-aba56e96adae,2017-09-01,2021-07-01,0.1708222744074339
ocds-0c46vo-0001-2ff8ad6d-f7c5-4ab5-ba03-ae16e8e39bec,2017-09-01,2022-07-31,4.760391777620066
ocds-0c46vo-0001-99a453d1-66c7-403a-ae64-9e960dfbcf16,2017-09-01,2025-08-31,0.5206555973981514
ocds-0c46vo-0001-d68ec21c-db9c-472a-9ea4-a95df495abf1,2017-09-01,2022-08-31,0.048333386301369866
ocds-0c46vo-0001-eb35beba-af81-4bd6-ab3f-9a55bbd620ac,2017-09-01,2022-01-31,0.10371472411655301
ocds-0c46vo-0001-87d6b069-6da4-4202-a06a-3fa663e9b8e4,2017-09-01,2022-07-29,79.2350610320672
ocds-0c46vo-0001-98ffc7f7-3d86-44da-9105-901546ccfd34,2017-09-01,2021-09-01,0.12491457905544147
ocds-0c46vo-0001-3a69c40f-9cda-40f5-8c73-c40864be1b6f,2017-09-01,2027-08-31,0.09997271980279375
ocds-0c46vo-0001-8106041b-675f-4534-81bc-9eca401daae8,2017-09-01,2022-07-31,0.08631628745819399
ocds-0c46vo-0001-129cbee0-0ca1-4222-b343-01a2eaa0ff58,2017-09-01,2021-08-31,1.654521813172603
ocds-0c46vo-0001-0732ca74-60de-46f9-92e7-9a56fa25b84b,2017-09-01,2022-08-31,0.12200013369863015
ocds-0c46vo-0001-f611e558-2b48-49b9-8c72-d13b3eee0516,2017-09-01,2022-07-31,14.579140215138061
ocds-0c46vo-0001-5697e6fc-e4b0-4614-8499-f8b6873bcb06,2017-09-01,2022-08-31,0.08333342465753425
ocds-0c46vo-0001-3e0b2744-e50c-4e4f-9f7e-b32909516eaf,2017-09-01,2022-07-31,7.868952882140468
ocds-0c46vo-0001-b0b2ab68-7cd9-4d81-b58f-b12054b28508,2017-09-01,2022-07-31,29.695783518762543
ocds-0c46vo-0001-4bfd0e2e-c67b-4992-89db-02dad21dc2be,2017-09-01,2022-07-31,0.08710213698160535
ocds-0c46vo-0001-8632fe86-2953-41d6-9dbf-508bf9379f49,2017-09-01,2021-08-31,0.666667397260274
ocds-0c46vo-0001-2cedc9ca-98c8-4312-b894-e90be8484183,2017-09-01,2021-08-31,1.2500013698630137
ocds-0c46vo-0001-65b05ca2-c1e7-4702-be5d-3314758485c0,2017-09-01,2021-08-31,25.000027397260276
ocds-0c46vo-0001-0ff1532b-5241-4a12-afb2-60932eaf1d1e,2017-09-01,2021-08-31,0.09750010684931507
ocds-0c46vo-0001-89f70751-5831-4b40-917b-a494ec38af69,2017-09-01,2021-08-31,0.23560025819178082
ocds-0c46vo-0001-e83cb46d-dc3e-4025-8117-009d07746856,2017-09-01,2021-07-31,0.08748004688313507
ocds-0c46vo-0001-a901c874-ea0c-4bc2-94ea-62f8958ddb54,2017-09-01,2029-09-01,1.7002262149212868
ocds-0c46vo-0001-fa43cb9d-0adc-485c-89c1-fd9aa6598ab2,2017-09-03,2022-09-03,19.619406152940854
ocds-0c46vo-0001-8c35b51d-0c7b-493e-bb93-8bd3888025f7,2017-09-03,2022-09-03,8.99508105147864
ocds-0c46vo-0001-15fd6119-76ca-43e5-a3f7-4d1fb95adaf5,2017-09-04,2021-09-03,19.562521438356164
ocds-0c46vo-0001-6464e9df-3f43-4f93-a767-ae72afcca430,2017-09-04,2022-07-31,0.8104394699497487
ocds-0c46vo-0001-de876e0c-7c79-461f-88f2-1708b8ef355d,2017-09-04,2024-07-31,1.3754870743917527
ocds-0c46vo-0001-a923466f-983d-42e7-b164-8c60702bb51e,2017-09-04,2021-09-04,0.0936859342915811
ocds-0c46vo-0001-6d8f97e4-b59d-4723-a40f-19c74ab6e078,2017-09-04,2024-09-03,1.4756145539906103
ocds-0c46vo-0001-f9b5e7ba-d9f9-4444-b6f1-4fb38f21f2df,2017-09-04,2021-07-30,8.345822514517893
ocds-0c46vo-0001-40a31c5a-3112-4b82-a489-f5f71a054b2a,2017-09-04,2022-09-02,0.4029295579769737
ocds-0c46vo-0001-e9426fa9-27ca-4cab-988e-52e101fa68ea,2017-09-04,2021-08-04,1.4936939446153847
ocds-0c46vo-0001-e8f3a9ca-d6bb-4718-842d-966737a251df,2017-09-04,2021-09-04,0.4996583162217659
ocds-0c46vo-0001-914d39f0-444b-41af-a63e-a63f52149abf,2017-09-04,2021-08-04,1.833169841118881
ocds-0c46vo-0001-93fcb0de-b73c-4b59-9a70-073a8dba3b26,2017-09-04,2021-09-03,0.7916675342465754
ocds-0c46vo-0001-af8cbe76-7449-489c-b78a-7260479e32df,2017-09-04,2022-07-31,1.084199959798995
ocds-0c46vo-0001-25484c67-4a89-47a5-b6e3-7bfafce6563c,2017-09-04,2022-07-30,0.9201221675698323
ocds-0c46vo-0001-8b1f3bd3-157e-4654-af45-cf0becf97c4d,2017-09-04,2021-07-31,0.020425688583450213
ocds-0c46vo-0001-1d2e32aa-6e01-474a-b36d-2a7add52cdef,2017-09-04,2021-09-04,5.246412320328542
ocds-0c46vo-0001-37246d89-985c-4046-a47f-3d1f9e15400c,2017-09-05,2023-07-25,0.5390330662905537
ocds-0c46vo-0001-18b4c472-797a-4334-97e1-48a2dd00f78e,2017-09-05,2022-09-05,2.9734669234315008
ocds-0c46vo-0001-e2f3a636-e930-4eca-b80e-3e0ace570bcf,2017-09-05,2021-07-23,6.7658349375412845
ocds-0c46vo-0001-596bac27-cdc9-4960-b353-dd0498dd3e34,2017-09-05,2022-09-05,5.1207587196703175
ocds-0c46vo-0001-8b72f90e-8116-459b-9c1b-93f229c82497,2017-09-05,2022-07-31,4.303532526250726
ocds-0c46vo-0001-9a803009-3e49-47cd-8398-f09b6a9e288c,2017-09-05,2021-07-31,0.9777144047999999
ocds-0c46vo-0001-a8045dcb-83b8-47f6-8f03-d6122c6ebe88,2017-09-05,2021-07-23,4.9183353123218065
ocds-0c46vo-0001-5c02e985-75ab-482a-9249-4aaa97ef8efd,2017-09-05,2022-07-31,1.285494704849162
ocds-0c46vo-0001-89e8a4ea-ab7a-411a-8aca-d0548aba38db,2017-09-05,2021-07-30,13.623296460522472
ocds-0c46vo-0001-2f940c2c-d4f0-430f-b3f1-ea43a09b3a3d,2017-09-05,2022-09-05,7.842152928741949
ocds-0c46vo-0001-9af2c68f-8de5-40e9-bee5-a740deecaa21,2017-09-05,2022-09-05,7.141761596842343
ocds-0c46vo-0001-c3cf7eb5-e84d-42ac-be0a-7c9bac5b8dd1,2017-09-05,2021-07-23,4.07156014299506
ocds-0c46vo-0001-f13f7902-054f-4cbb-9742-f404382b9c1f,2017-09-05,2021-07-30,30.589788965435396
ocds-0c46vo-0001-5865773d-f64b-4dae-9bf6-0ceb61d4b68e,2017-09-05,2022-09-05,22.953090132138005
ocds-0c46vo-0001-23a635f4-2e60-4ba1-80d1-0a4f4fb661c2,2017-09-05,2022-09-05,4.587321429167579
ocds-0c46vo-0001-ea222a35-5c32-44b1-844b-ecb5c0621e63,2017-09-05,2021-07-30,397.5092734070225
ocds-0c46vo-0001-3a1af2cf-82c2-4349-b441-5b8cbd5d3878,2017-09-05,2021-07-30,25.231155038191012
ocds-0c46vo-0001-f7088812-fe70-498d-ab55-ed96dba3d224,2017-09-05,2022-07-31,1.1783701461117317
ocds-0c46vo-0001-f7bf53cc-0b0e-4535-87f1-cd0d0696364d,2017-09-05,2022-08-05,0.5408919576601672
ocds-0c46vo-0001-77be8cc8-5136-4903-83f3-f729d39f13a7,2017-09-05,2022-09-05,12.518562240315443
ocds-0c46vo-0001-224533b3-ba3f-4049-814e-8e0471d13a04,2017-09-05,2021-09-05,0.6715407770020534
ocds-0c46vo-0001-e7732ef5-f606-4c9f-a21f-ce0e07692bb9,2017-09-05,2022-07-31,1.2204063653631283
ocds-0c46vo-0001-7bdce338-30a6-4632-8f05-60ef8378f35e,2017-09-05,2023-07-31,1.1371007356955918
ocds-0c46vo-0001-475204b8-1905-44a4-8fb7-61869457eab1,2017-09-05,2022-09-05,1.0494261226725081
ocds-0c46vo-0001-5bc84b27-af92-45ab-a606-3c8104d3415f,2017-09-05,2021-07-30,22.599071535741572
ocds-0c46vo-0001-cfaa9de4-2766-4ed1-8daf-1457f0d0f0a8,2017-09-05,2021-07-31,0.89527298112
ocds-0c46vo-0001-d05b015a-b5fa-4056-aba3-c048f557d9bd,2017-09-05,2022-07-31,4.431105671643352
ocds-0c46vo-0001-84e8de4e-74b3-4d7d-92e4-5bb1371efeab,2017-09-05,2022-07-31,5.779573344945251
ocds-0c46vo-0001-d5aca426-21e5-4a82-a523-7d85ed648bf5,2017-09-05,2022-09-05,3.7118621729375683
ocds-0c46vo-0001-949c1ad9-2536-451d-a89f-71e03aea0068,2017-09-06,2022-07-31,0.5155707159306876
